region,parameter,period,year,value
Hessen,precipitation,summer,2008,186.4
Hessen,precipitation,summer,2009,212.1
Hessen,precipitation,summer,2010,267.6
Hessen,precipitation,summer,2011,268
Hessen,precipitation,summer,2012,254.2
Hessen,precipitation,summer,2013,148.7
Hessen,precipitation,summer,2014,299.6
Hessen,precipitation,summer,2015,176.3
Hessen,precipitation,summer,2016,193
Hessen,precipitation,summer,2017,320.3
Hessen,precipitation,summer,2018,89.8
Hessen,precipitation,summer,2019,157.5
Hessen,precipitation,summer,2020,181.1
Hessen,precipitation,summer,2021,275.1
Hessen,precipitation,summer,2022,87.3
Hessen,precipitation,summer,2023,262.9
Hessen,precipitation,summer,2024,220.1
Hessen,precipitation,summer,2025,178.9
Hessen,precipitation,winter,1882,106.1
Hessen,precipitation,winter,1883,170.6
Hessen,precipitation,winter,1884,185.9
Hessen,precipitation,winter,1885,183.3
Hessen,precipitation,winter,1886,125.5
Hessen,precipitation,winter,1887,130.9
Hessen,precipitation,winter,1888,155.5
Hessen,precipitation,winter,1889,94.6
Hessen,precipitation,winter,1890,162.1
Hessen,precipitation,winter,1891,64.4
Hessen,precipitation,winter,1892,191.8
Hessen,precipitation,winter,1893,181.1
Hessen,precipitation,winter,1894,137.4
Hessen,precipitation,winter,1895,144.4
Hessen,precipitation,winter,1896,157
Hessen,precipitation,winter,1897,149.4
Hessen,precipitation,winter,1898,162
Hessen,precipitation,winter,1899,166.5
Hessen,precipitation,winter,1900,194.3
Hessen,precipitation,winter,1901,177.1
Hessen,precipitation,winter,1902,170.6
Hessen,precipitation,winter,1903,171.8
Hessen,precipitation,winter,1904,143.5
Hessen,precipitation,winter,1905,160.4
Hessen,precipitation,winter,1906,165.1
Hessen,precipitation,winter,1907,163.3
Hessen,precipitation,winter,1908,184.5
Hessen,precipitation,winter,1909,142
Hessen,precipitation,winter,1910,224
Hessen,precipitation,winter,1911,132.1
Hessen,precipitation,winter,1912,205.3
Hessen,precipitation,winter,1913,153
Hessen,precipitation,winter,1914,159.8
Hessen,precipitation,winter,1915,195.5
Hessen,precipitation,winter,1916,280
Hessen,precipitation,winter,1917,139.7
Hessen,precipitation,winter,1918,142.7
Hessen,precipitation,winter,1919,179.1
Hessen,precipitation,winter,1920,271
Hessen,precipitation,winter,1921,160.1
Hessen,precipitation,winter,1922,192.2
Hessen,precipitation,winter,1923,193.8
Hessen,precipitation,winter,1924,140
Hessen,precipitation,winter,1925,140.7
Hessen,precipitation,winter,1926,263.1
Hessen,precipitation,winter,1927,149.6
Hessen,precipitation,winter,1928,171.2
Hessen,precipitation,winter,1929,109.7
Hessen,precipitation,winter,1930,150.1
Hessen,precipitation,winter,1931,174.7
Hessen,precipitation,winter,1932,118
Hessen,precipitation,winter,1933,88.6
Hessen,precipitation,winter,1934,94.8
Hessen,precipitation,winter,1935,207.5
Hessen,precipitation,winter,1936,211.5
Hessen,precipitation,winter,1937,264.2
Hessen,precipitation,winter,1938,199.6
Hessen,precipitation,winter,1939,184.5
Hessen,precipitation,winter,1940,102.1
Hessen,precipitation,winter,1941,187.1
Hessen,precipitation,winter,1942,142.7
Hessen,precipitation,winter,1943,120.8
Hessen,precipitation,winter,1944,162.3
Hessen,precipitation,winter,1945,215.1
Hessen,precipitation,winter,1946,267.5
Hessen,precipitation,winter,1947,105.9
Hessen,precipitation,winter,1948,337
Hessen,precipitation,winter,1949,96.7
Hessen,precipitation,winter,1950,226.9
Hessen,precipitation,winter,1951,177.6
Hessen,precipitation,winter,1952,174.8
Hessen,precipitation,winter,1953,154.4
Hessen,precipitation,winter,1954,129.2
Hessen,precipitation,winter,1955,235.3
Hessen,precipitation,winter,1956,186.6
Hessen,precipitation,winter,1957,198.9
Hessen,precipitation,winter,1958,237.3
Hessen,precipitation,winter,1959,157.7
Hessen,precipitation,winter,1960,173.7
Hessen,precipitation,winter,1961,231.5
Hessen,precipitation,winter,1962,237.7
Hessen,precipitation,winter,1963,135.7
Hessen,precipitation,winter,1964,67.4
Hessen,precipitation,winter,1965,207.2
Hessen,precipitation,winter,1966,275.1
Hessen,precipitation,winter,1967,258.8
Hessen,precipitation,winter,1968,251.3
Hessen,precipitation,winter,1969,134.5
Hessen,precipitation,winter,1970,212.1
Hessen,precipitation,winter,1971,135.7
Hessen,precipitation,winter,1972,51.6
Hessen,precipitation,winter,1973,93.6
Hessen,precipitation,winter,1974,171.2
Hessen,precipitation,winter,1975,220.7
Hessen,precipitation,winter,1976,158.5
Hessen,precipitation,winter,1977,210.6
Hessen,precipitation,winter,1978,138.3
Hessen,precipitation,winter,1979,214
Hessen,precipitation,winter,1980,243.1
Hessen,precipitation,winter,1981,194.4
Hessen,precipitation,winter,1982,203.3
Hessen,precipitation,winter,1983,247.2
Hessen,precipitation,winter,1984,254.9
Hessen,precipitation,winter,1985,120.7
Hessen,precipitation,winter,1986,184.2
Hessen,precipitation,winter,1987,227.8
Hessen,precipitation,winter,1988,239.5
Hessen,precipitation,winter,1989,185.1
Hessen,precipitation,winter,1990,281.4
Hessen,precipitation,winter,1991,175.4
Hessen,precipitation,winter,1992,145.5
Hessen,precipitation,winter,1993,192
Hessen,precipitation,winter,1994,325.3
Hessen,precipitation,winter,1995,311.8
Hessen,precipitation,winter,1996,112.3
Hessen,precipitation,winter,1997,152.2
Hessen,precipitation,winter,1998,146.4
Hessen,precipitation,winter,1999,184.8
Hessen,precipitation,winter,2000,264.2
Hessen,precipitation,winter,2001,199.9
Hessen,precipitation,winter,2002,259.5
Hessen,precipitation,winter,2003,192
Hessen,precipitation,winter,2004,200.2
Hessen,precipitation,winter,2005,174.8
Hessen,precipitation,winter,2006,145
Hessen,precipitation,winter,2007,225.6
Hessen,precipitation,winter,2008,178.8
Hessen,precipitation,winter,2009,153.4
Hessen,precipitation,winter,2010,196.3
Hessen,precipitation,winter,2011,188.8
Hessen,precipitation,winter,2012,254.8
Hessen,precipitation,winter,2013,202.4
Hessen,precipitation,winter,2014,126.9
Hessen,precipitation,winter,2015,175.5
Hessen,precipitation,winter,2016,195.4
Hessen,precipitation,winter,2017,91.1
Hessen,precipitation,winter,2018,214.2
Hessen,precipitation,winter,2019,211.6
Hessen,precipitation,winter,2020,246.1
Hessen,precipitation,winter,2021,214.5
Hessen,precipitation,winter,2022,212.8
Hessen,precipitation,winter,2023,189.3
Hessen,precipitation,winter,2024,269.5
Hessen,precipitation,winter,2025,180.3
Hessen,precipitation,winter,2026,166.8
Hessen,sunshine,autumn,1951,377.6
Hessen,sunshine,autumn,1952,209.5
Hessen,sunshine,autumn,1953,351.1
Hessen,sunshine,autumn,1954,279.8
Hessen,sunshine,autumn,1955,331.7
Hessen,sunshine,autumn,1956,271.3
Hessen,sunshine,autumn,1957,238.6
Hessen,sunshine,autumn,1958,272.9
Hessen,sunshine,autumn,1959,488.5
Hessen,sunshine,autumn,1960,251.3
Hessen,sunshine,autumn,1961,329.7
Hessen,sunshine,autumn,1962,333.3
Hessen,sunshine,autumn,1963,287.8
Hessen,sunshine,autumn,1964,310.8
Hessen,sunshine,autumn,1965,321.8
Hessen,sunshine,autumn,1966,273.2
Hessen,sunshine,autumn,1967,267.3
Hessen,sunshine,autumn,1968,228.1
Hessen,sunshine,autumn,1969,314.9
Hessen,sunshine,autumn,1970,285.9
Hessen,sunshine,autumn,1971,373.7
Hessen,sunshine,autumn,1972,331.3
Hessen,sunshine,autumn,1973,328.9
Hessen,sunshine,autumn,1974,196.5
Hessen,sunshine,autumn,1975,274.9
Hessen,sunshine,autumn,1976,222
Hessen,sunshine,autumn,1977,257.2
Hessen,sunshine,autumn,1978,215.2
Hessen,sunshine,autumn,1979,344.5
Hessen,sunshine,autumn,1980,280
Hessen,sunshine,autumn,1981,260.9
Hessen,sunshine,autumn,1982,298.7
Hessen,sunshine,autumn,1983,310.9
Hessen,sunshine,autumn,1984,185.6
Hessen,sunshine,autumn,1985,323.2
Hessen,sunshine,autumn,1986,315.6
Hessen,sunshine,autumn,1987,256.6
Hessen,sunshine,autumn,1988,229.6
Hessen,sunshine,autumn,1989,338.2
Hessen,sunshine,autumn,1990,252.9
Hessen,sunshine,autumn,1991,319.6
Hessen,sunshine,autumn,1992,279.9
Hessen,sunshine,autumn,1993,226.2
Hessen,sunshine,autumn,1994,272.2
Hessen,sunshine,autumn,1995,232.6
Hessen,sunshine,autumn,1996,222.5
Hessen,sunshine,autumn,1997,362.5
Hessen,sunshine,autumn,1998,175
Hessen,sunshine,autumn,1999,330.2
Hessen,sunshine,autumn,2000,219.4
Hessen,sunshine,autumn,2001,216.1
Hessen,sunshine,autumn,2002,259.3
Hessen,sunshine,autumn,2003,371.1
Hessen,sunshine,autumn,2004,336
Hessen,sunshine,autumn,2005,411.7
Hessen,sunshine,autumn,2006,383.3
Hessen,sunshine,autumn,2007,273.5
Hessen,sunshine,autumn,2008,236.9
Hessen,sunshine,autumn,2009,263.7
Hessen,sunshine,autumn,2010,275.2
Hessen,sunshine,autumn,2011,428.3
Hessen,sunshine,autumn,2012,329.1
Hessen,sunshine,autumn,2013,248.1
Hessen,sunshine,autumn,2014,239.7
Hessen,sunshine,autumn,2015,267
Hessen,sunshine,autumn,2016,313.9
Hessen,sunshine,autumn,2017,225.2
Hessen,sunshine,autumn,2018,420.7
Hessen,sunshine,autumn,2019,284.2
Hessen,sunshine,autumn,2020,348.1
Hessen,sunshine,autumn,2021,321.6
Hessen,sunshine,autumn,2022,345.4
Hessen,sunshine,autumn,2023,361.2
Hessen,sunshine,autumn,2024,269.8
Hessen,sunshine,autumn,2025,231.1
Hessen,sunshine,spring,1951,506.3
Hessen,sunshine,spring,1952,525.5
Hessen,sunshine,spring,1953,660.6
Hessen,sunshine,spring,1954,560.4
Hessen,sunshine,spring,1955,552.5
Hessen,sunshine,spring,1956,522
Hessen,sunshine,spring,1957,599.9
Hessen,sunshine,spring,1958,466.2
Hessen,sunshine,spring,1959,554.7
Hessen,sunshine,spring,1960,497.6
Hessen,sunshine,spring,1961,391.3
Hessen,sunshine,spring,1962,428.3
Hessen,sunshine,spring,1963,434.8
Hessen,sunshine,spring,1964,463.4
Hessen,sunshine,spring,1965,388
Hessen,sunshine,spring,1966,449.8
Hessen,sunshine,spring,1967,490.8
Hessen,sunshine,spring,1968,525.8
Hessen,sunshine,spring,1969,425.7
Hessen,sunshine,spring,1970,358
Hessen,sunshine,spring,1971,500.5
Hessen,sunshine,spring,1972,417.8
Hessen,sunshine,spring,1973,476.9
Hessen,sunshine,spring,1974,481.6
Hessen,sunshine,spring,1975,427.2
Hessen,sunshine,spring,1976,612.7
Hessen,sunshine,spring,1977,471.9
Hessen,sunshine,spring,1978,408
Hessen,sunshine,spring,1979,419.6
Hessen,sunshine,spring,1980,460.3
Hessen,sunshine,spring,1981,428.8
Hessen,sunshine,spring,1982,547.7
Hessen,sunshine,spring,1983,316.4
Hessen,sunshine,spring,1984,423.2
Hessen,sunshine,spring,1985,395.4
Hessen,sunshine,spring,1986,360.6
Hessen,sunshine,spring,1987,474.3
Hessen,sunshine,spring,1988,469.9
Hessen,sunshine,spring,1989,524.4
Hessen,sunshine,spring,1990,588.6
Hessen,sunshine,spring,1991,448.2
Hessen,sunshine,spring,1992,510.9
Hessen,sunshine,spring,1993,562.4
Hessen,sunshine,spring,1994,432
Hessen,sunshine,spring,1995,466.2
Hessen,sunshine,spring,1996,469.6
Hessen,sunshine,spring,1997,530.2
Hessen,sunshine,spring,1998,432.8
Hessen,sunshine,spring,1999,472.3
Hessen,sunshine,spring,2000,458.1
Hessen,sunshine,spring,2001,427.6
Hessen,sunshine,spring,2002,457.8
Hessen,sunshine,spring,2003,574.8
Hessen,sunshine,spring,2004,486.4
Hessen,sunshine,spring,2005,493.1
Hessen,sunshine,spring,2006,441.4
Hessen,sunshine,spring,2007,659.5
Hessen,sunshine,spring,2008,433.4
Hessen,sunshine,spring,2009,513.6
Hessen,sunshine,spring,2010,468.3
Hessen,sunshine,spring,2011,731
Hessen,sunshine,spring,2012,536.1
Hessen,sunshine,spring,2013,363.8
Hessen,sunshine,spring,2014,516.3
Hessen,sunshine,spring,2015,559
Hessen,sunshine,spring,2016,444.7
Hessen,sunshine,spring,2017,520.1
Hessen,sunshine,spring,2018,598.7
Hessen,sunshine,spring,2019,510
Hessen,sunshine,spring,2020,730
Hessen,sunshine,spring,2021,491.8
Hessen,sunshine,spring,2022,667.3
Hessen,sunshine,spring,2023,486.7
Hessen,sunshine,spring,2024,442.6
Hessen,sunshine,spring,2025,714
Hessen,sunshine,spring,2026,669.3
Hessen,sunshine,summer,1951,629.8
Hessen,sunshine,summer,1952,689.1
Hessen,sunshine,summer,1953,641.5
Hessen,sunshine,summer,1954,511.9
Hessen,sunshine,summer,1955,552.1
Hessen,sunshine,summer,1956,466.3
Hessen,sunshine,summer,1957,627.9
Hessen,sunshine,summer,1958,591.2
Hessen,sunshine,summer,1959,765.2
Hessen,sunshine,summer,1960,553.7
Hessen,sunshine,summer,1961,557.8
Hessen,sunshine,summer,1962,617.2
Hessen,sunshine,summer,1963,596.6
Hessen,sunshine,summer,1964,712
Hessen,sunshine,summer,1965,513.5
Hessen,sunshine,summer,1966,525.4
Hessen,sunshine,summer,1967,650.3
Hessen,sunshine,summer,1968,550
Hessen,sunshine,summer,1969,604.3
Hessen,sunshine,summer,1970,622.9
Hessen,sunshine,summer,1971,660.3
Hessen,sunshine,summer,1972,540.3
Hessen,sunshine,summer,1973,685.4
Hessen,sunshine,summer,1974,564
Hessen,sunshine,summer,1975,688.1
Hessen,sunshine,summer,1976,768.7
Hessen,sunshine,summer,1977,444.4
Hessen,sunshine,summer,1978,510.7
Hessen,sunshine,summer,1979,492.3
Hessen,sunshine,summer,1980,461
Hessen,sunshine,summer,1981,469.7
Hessen,sunshine,summer,1982,613.7
Hessen,sunshine,summer,1983,723.5
Hessen,sunshine,summer,1984,544.6
Hessen,sunshine,summer,1985,562.6
Hessen,sunshine,summer,1986,612.6
Hessen,sunshine,summer,1987,466.6
Hessen,sunshine,summer,1988,557.9
Hessen,sunshine,summer,1989,641.6
Hessen,sunshine,summer,1990,613.9
Hessen,sunshine,summer,1991,645.2
Hessen,sunshine,summer,1992,613
Hessen,sunshine,summer,1993,610.2
Hessen,sunshine,summer,1994,709.5
Hessen,sunshine,summer,1995,686.6
Hessen,sunshine,summer,1996,609.6
Hessen,sunshine,summer,1997,635.6
Hessen,sunshine,summer,1998,549.6
Hessen,sunshine,summer,1999,640.8
Hessen,sunshine,summer,2000,606.1
Hessen,sunshine,summer,2001,641.5
Hessen,sunshine,summer,2002,544
Hessen,sunshine,summer,2003,814.4
Hessen,sunshine,summer,2004,571.8
Hessen,sunshine,summer,2005,615.7
Hessen,sunshine,summer,2006,704.7
Hessen,sunshine,summer,2007,553.4
Hessen,sunshine,summer,2008,621.9
Hessen,sunshine,summer,2009,624.4
Hessen,sunshine,summer,2010,680.4
Hessen,sunshine,summer,2011,507.3
Hessen,sunshine,summer,2012,568.6
Hessen,sunshine,summer,2013,700.1
Hessen,sunshine,summer,2014,616.1
Hessen,sunshine,summer,2015,677
Hessen,sunshine,summer,2016,579.4
Hessen,sunshine,summer,2017,608.2
Hessen,sunshine,summer,2018,774
Hessen,sunshine,summer,2019,769.3
Hessen,sunshine,summer,2020,640.2
Hessen,sunshine,summer,2021,577.5
Hessen,sunshine,summer,2022,848.5
Hessen,sunshine,summer,2023,716.1
Hessen,sunshine,summer,2024,707.8
Hessen,sunshine,summer,2025,716.9
Hessen,sunshine,winter,1952,101
Hessen,sunshine,winter,1953,107.8
Hessen,sunshine,winter,1954,197.4
Hessen,sunshine,winter,1955,132.4
Hessen,sunshine,winter,1956,193.8
Hessen,sunshine,winter,1957,151.6
Hessen,sunshine,winter,1958,138.4
Hessen,sunshine,winter,1959,200.8
Hessen,sunshine,winter,1960,109.5
Hessen,sunshine,winter,1961,138.8
Hessen,sunshine,winter,1962,170.1
Hessen,sunshine,winter,1963,211
Hessen,sunshine,winter,1964,198.5
Hessen,sunshine,winter,1965,119.3
Hessen,sunshine,winter,1966,95.8
Hessen,sunshine,winter,1967,141.1
Hessen,sunshine,winter,1968,108.5
Hessen,sunshine,winter,1969,110.8
Hessen,sunshine,winter,1970,82.5
Hessen,sunshine,winter,1971,120.2
Hessen,sunshine,winter,1972,114.8
Hessen,sunshine,winter,1973,158.3
Hessen,sunshine,winter,1974,113.8
Hessen,sunshine,winter,1975,194.6
Hessen,sunshine,winter,1976,113.9
Hessen,sunshine,winter,1977,110.9
Hessen,sunshine,winter,1978,103.4
Hessen,sunshine,winter,1979,138
Hessen,sunshine,winter,1980,147.1
Hessen,sunshine,winter,1981,153.1
Hessen,sunshine,winter,1982,174.5
Hessen,sunshine,winter,1983,127.9
Hessen,sunshine,winter,1984,131.5
Hessen,sunshine,winter,1985,180.2
Hessen,sunshine,winter,1986,145.6
Hessen,sunshine,winter,1987,120.5
Hessen,sunshine,winter,1988,111.3
Hessen,sunshine,winter,1989,109.4
Hessen,sunshine,winter,1990,146
Hessen,sunshine,winter,1991,173.6
Hessen,sunshine,winter,1992,131.5
Hessen,sunshine,winter,1993,163.1
Hessen,sunshine,winter,1994,109.9
Hessen,sunshine,winter,1995,122.4
Hessen,sunshine,winter,1996,148.4
Hessen,sunshine,winter,1997,155
Hessen,sunshine,winter,1998,171.5
Hessen,sunshine,winter,1999,138
Hessen,sunshine,winter,2000,126.8
Hessen,sunshine,winter,2001,170.9
Hessen,sunshine,winter,2002,158
Hessen,sunshine,winter,2003,219.8
Hessen,sunshine,winter,2004,136.9
Hessen,sunshine,winter,2005,165.2
Hessen,sunshine,winter,2006,163.7
Hessen,sunshine,winter,2007,124.9
Hessen,sunshine,winter,2008,208.7
Hessen,sunshine,winter,2009,181
Hessen,sunshine,winter,2010,87.9
Hessen,sunshine,winter,2011,126.8
Hessen,sunshine,winter,2012,171.2
Hessen,sunshine,winter,2013,71.3
Hessen,sunshine,winter,2014,155.6
Hessen,sunshine,winter,2015,118.4
Hessen,sunshine,winter,2016,139.2
Hessen,sunshine,winter,2017,201.5
Hessen,sunshine,winter,2018,155.1
Hessen,sunshine,winter,2019,187.6
Hessen,sunshine,winter,2020,155.1
Hessen,sunshine,winter,2021,148.6
Hessen,sunshine,winter,2022,141.9
Hessen,sunshine,winter,2023,146.1
Hessen,sunshine,winter,2024,139.2
Hessen,sunshine,winter,2025,170.7
Hessen,sunshine,winter,2026,158.5
Hessen,temp_mean,autumn,1881,7.55
Hessen,temp_mean,autumn,1882,8.67
Hessen,temp_mean,autumn,1883,8.59
Hessen,temp_mean,autumn,1884,7.87
Hessen,temp_mean,autumn,1885,7.58
Hessen,temp_mean,autumn,1886,9.92
Hessen,temp_mean,autumn,1887,6.41
Hessen,temp_mean,autumn,1888,7.28
Hessen,temp_mean,autumn,1889,7.02
Hessen,temp_mean,autumn,1890,7.77
Hessen,temp_mean,autumn,1891,8.66
Hessen,temp_mean,autumn,1892,7.87
Hessen,temp_mean,autumn,1893,7.83
Hessen,temp_mean,autumn,1894,7.77
Hessen,temp_mean,autumn,1895,9.07
Hessen,temp_mean,autumn,1896,7.4
Hessen,temp_mean,autumn,1897,7.29
Hessen,temp_mean,autumn,1898,9
Hessen,temp_mean,autumn,1899,8.7
Hessen,temp_mean,autumn,1900,8.77
Hessen,temp_mean,autumn,1901,8.12
Hessen,temp_mean,autumn,1902,6.91
Hessen,temp_mean,autumn,1903,9.29
Hessen,temp_mean,autumn,1904,7.64
Hessen,temp_mean,autumn,1905,6.59
Hessen,temp_mean,autumn,1906,9.47
Hessen,temp_mean,autumn,1907,9.33
Hessen,temp_mean,autumn,1908,7.03
Hessen,temp_mean,autumn,1909,8.09
Hessen,temp_mean,autumn,1910,7.74
Hessen,temp_mean,autumn,1911,9.06
Hessen,temp_mean,autumn,1912,5.83
Hessen,temp_mean,autumn,1913,9.61
Hessen,temp_mean,autumn,1914,7.84
Hessen,temp_mean,autumn,1915,6.57
Hessen,temp_mean,autumn,1916,8.26
Hessen,temp_mean,autumn,1917,8.61
Hessen,temp_mean,autumn,1918,7.6
Hessen,temp_mean,autumn,1919,6.98
Hessen,temp_mean,autumn,1920,7
Hessen,temp_mean,autumn,1921,8.07
Hessen,temp_mean,autumn,1922,6.15
Hessen,temp_mean,autumn,1923,8.5
Hessen,temp_mean,autumn,1924,8.29
Hessen,temp_mean,autumn,1925,6.89
Hessen,temp_mean,autumn,1926,9.42
Hessen,temp_mean,autumn,1927,8.12
Hessen,temp_mean,autumn,1928,8.9
Hessen,temp_mean,autumn,1929,9.94
Hessen,temp_mean,autumn,1930,9.2
Hessen,temp_mean,autumn,1931,7.31
Hessen,temp_mean,autumn,1932,9
Hessen,temp_mean,autumn,1933,8.19
Hessen,temp_mean,autumn,1934,9.57
Hessen,temp_mean,autumn,1935,8.88
Hessen,temp_mean,autumn,1936,7.72
Hessen,temp_mean,autumn,1937,8.57
Hessen,temp_mean,autumn,1938,9.58
Hessen,temp_mean,autumn,1939,8.4
Hessen,temp_mean,autumn,1940,8.4
Hessen,temp_mean,autumn,1941,7.58
Hessen,temp_mean,autumn,1942,9.97
Hessen,temp_mean,autumn,1943,8.59
Hessen,temp_mean,autumn,1944,8.27
Hessen,temp_mean,autumn,1945,9.1
Hessen,temp_mean,autumn,1946,8.53
Hessen,temp_mean,autumn,1947,9.94
Hessen,temp_mean,autumn,1948,8.5
Hessen,temp_mean,autumn,1949,10.13
Hessen,temp_mean,autumn,1950,8.16
Hessen,temp_mean,autumn,1951,9.26
Hessen,temp_mean,autumn,1952,6.29
Hessen,temp_mean,autumn,1953,9.41
Hessen,temp_mean,autumn,1954,9.08
Hessen,temp_mean,autumn,1955,8.08
Hessen,temp_mean,autumn,1956,8.04
Hessen,temp_mean,autumn,1957,8.39
Hessen,temp_mean,autumn,1958,9.27
Hessen,temp_mean,autumn,1959,8.46
Hessen,temp_mean,autumn,1960,9.21
Hessen,temp_mean,autumn,1961,10.16
Hessen,temp_mean,autumn,1962,7.64
Hessen,temp_mean,autumn,1963,9.43
Hessen,temp_mean,autumn,1964,8.5
Hessen,temp_mean,autumn,1965,7.18
Hessen,temp_mean,autumn,1966,8.72
Hessen,temp_mean,autumn,1967,9.32
Hessen,temp_mean,autumn,1968,8.92
Hessen,temp_mean,autumn,1969,9.32
Hessen,temp_mean,autumn,1970,9.34
Hessen,temp_mean,autumn,1971,7.94
Hessen,temp_mean,autumn,1972,7.01
Hessen,temp_mean,autumn,1973,8.39
Hessen,temp_mean,autumn,1974,7.59
Hessen,temp_mean,autumn,1975,8.47
Hessen,temp_mean,autumn,1976,9.01
Hessen,temp_mean,autumn,1977,9
Hessen,temp_mean,autumn,1978,8.09
Hessen,temp_mean,autumn,1979,8.39
Hessen,temp_mean,autumn,1980,8.08
Hessen,temp_mean,autumn,1981,8.68
Hessen,temp_mean,autumn,1982,10.32
Hessen,temp_mean,autumn,1983,8.44
Hessen,temp_mean,autumn,1984,8.99
Hessen,temp_mean,autumn,1985,7.46
Hessen,temp_mean,autumn,1986,8.69
Hessen,temp_mean,autumn,1987,9.4
Hessen,temp_mean,autumn,1988,8.53
Hessen,temp_mean,autumn,1989,9.07
Hessen,temp_mean,autumn,1990,8.63
Hessen,temp_mean,autumn,1991,8.88
Hessen,temp_mean,autumn,1992,8.26
Hessen,temp_mean,autumn,1993,6.68
Hessen,temp_mean,autumn,1994,9.35
Hessen,temp_mean,autumn,1995,8.99
Hessen,temp_mean,autumn,1996,8.04
Hessen,temp_mean,autumn,1997,8.36
Hessen,temp_mean,autumn,1998,7.78
Hessen,temp_mean,autumn,1999,9.55
Hessen,temp_mean,autumn,2000,9.98
Hessen,temp_mean,autumn,2001,9.15
Hessen,temp_mean,autumn,2002,9.17
Hessen,temp_mean,autumn,2003,8.51
Hessen,temp_mean,autumn,2004,9.22
Hessen,temp_mean,autumn,2005,10.15
Hessen,temp_mean,autumn,2006,11.98
Hessen,temp_mean,autumn,2007,8.08
Hessen,temp_mean,autumn,2008,8.56
Hessen,temp_mean,autumn,2009,10.04
Hessen,temp_mean,autumn,2010,8.43
Hessen,temp_mean,autumn,2011,9.6
Hessen,temp_mean,autumn,2012,8.82
Hessen,temp_mean,autumn,2013,9.33
Hessen,temp_mean,autumn,2014,10.88
Hessen,temp_mean,autumn,2015,9.41
Hessen,temp_mean,autumn,2016,9.7
Hessen,temp_mean,autumn,2017,9.46
Hessen,temp_mean,autumn,2018,10.15
Hessen,temp_mean,autumn,2019,9.78
Hessen,temp_mean,autumn,2020,10.24
Hessen,temp_mean,autumn,2021,9.49
Hessen,temp_mean,autumn,2022,10.75
Hessen,temp_mean,autumn,2023,11.5
Hessen,temp_mean,autumn,2024,10.42
Hessen,temp_mean,autumn,2025,9.71
Hessen,temp_mean,spring,1881,7.15
Hessen,temp_mean,spring,1882,8.57
Hessen,temp_mean,spring,1883,5.76
Hessen,temp_mean,spring,1884,7.95
Hessen,temp_mean,spring,1885,7.22
Hessen,temp_mean,spring,1886,7.38
Hessen,temp_mean,spring,1887,5.99
Hessen,temp_mean,spring,1888,6.42
Hessen,temp_mean,spring,1889,7.85
Hessen,temp_mean,spring,1890,8.11
Hessen,temp_mean,spring,1891,6.89
Hessen,temp_mean,spring,1892,6.76
Hessen,temp_mean,spring,1893,9.05
Hessen,temp_mean,spring,1894,8.78
Hessen,temp_mean,spring,1895,7.37
Hessen,temp_mean,spring,1896,7.57
Hessen,temp_mean,spring,1897,7.73
Hessen,temp_mean,spring,1898,7.16
Hessen,temp_mean,spring,1899,6.91
Hessen,temp_mean,spring,1900,6.15
Hessen,temp_mean,spring,1901,7.86
Hessen,temp_mean,spring,1902,6.91
Hessen,temp_mean,spring,1903,7.46
Hessen,temp_mean,spring,1904,8.25
Hessen,temp_mean,spring,1905,7.66
Hessen,temp_mean,spring,1906,7.64
Hessen,temp_mean,spring,1907,7.32
Hessen,temp_mean,spring,1908,6.97
Hessen,temp_mean,spring,1909,7.18
Hessen,temp_mean,spring,1910,7.88
Hessen,temp_mean,spring,1911,8.2
Hessen,temp_mean,spring,1912,8.52
Hessen,temp_mean,spring,1913,8.73
Hessen,temp_mean,spring,1914,8.49
Hessen,temp_mean,spring,1915,7.55
Hessen,temp_mean,spring,1916,8.61
Hessen,temp_mean,spring,1917,6.76
Hessen,temp_mean,spring,1918,9.12
Hessen,temp_mean,spring,1919,6.65
Hessen,temp_mean,spring,1920,9.57
Hessen,temp_mean,spring,1921,8.95
Hessen,temp_mean,spring,1922,7.37
Hessen,temp_mean,spring,1923,7.85
Hessen,temp_mean,spring,1924,7.64
Hessen,temp_mean,spring,1925,7.78
Hessen,temp_mean,spring,1926,8.03
Hessen,temp_mean,spring,1927,8.06
Hessen,temp_mean,spring,1928,6.9
Hessen,temp_mean,spring,1929,7.1
Hessen,temp_mean,spring,1930,8.22
Hessen,temp_mean,spring,1931,7.33
Hessen,temp_mean,spring,1932,6.66
Hessen,temp_mean,spring,1933,8.13
Hessen,temp_mean,spring,1934,9.23
Hessen,temp_mean,spring,1935,7.09
Hessen,temp_mean,spring,1936,8
Hessen,temp_mean,spring,1937,8.61
Hessen,temp_mean,spring,1938,7.55
Hessen,temp_mean,spring,1939,6.93
Hessen,temp_mean,spring,1940,7.99
Hessen,temp_mean,spring,1941,6.25
Hessen,temp_mean,spring,1942,7.47
Hessen,temp_mean,spring,1943,9.27
Hessen,temp_mean,spring,1944,7.38
Hessen,temp_mean,spring,1945,9.95
Hessen,temp_mean,spring,1946,9.4
Hessen,temp_mean,spring,1947,9.23
Hessen,temp_mean,spring,1948,9.96
Hessen,temp_mean,spring,1949,8.43
Hessen,temp_mean,spring,1950,8.39
Hessen,temp_mean,spring,1951,7.07
Hessen,temp_mean,spring,1952,8.84
Hessen,temp_mean,spring,1953,9.35
