region,parameter,period,year,value
Hessen,ice_days,year,2004,16.18
Hessen,ice_days,year,2005,23.58
Hessen,ice_days,year,2006,20.67
Hessen,ice_days,year,2007,11.57
Hessen,ice_days,year,2008,9.87
Hessen,ice_days,year,2009,26.01
Hessen,ice_days,year,2010,56.07
Hessen,ice_days,year,2011,12.46
Hessen,ice_days,year,2012,22.61
Hessen,ice_days,year,2013,29.98
Hessen,ice_days,year,2014,5.68
Hessen,ice_days,year,2015,7.22
Hessen,ice_days,year,2016,12.38
Hessen,ice_days,year,2017,15.74
Hessen,ice_days,year,2018,15.99
Hessen,ice_days,year,2019,7.61
Hessen,ice_days,year,2020,3.74
Hessen,ice_days,year,2021,13.94
Hessen,ice_days,year,2022,11.44
Hessen,ice_days,year,2023,8.03
Hessen,ice_days,year,2024,11.29
Hessen,ice_days,year,2025,8.8
Hessen,precip_ge10,year,1951,19.54
Hessen,precip_ge10,year,1952,22.72
Hessen,precip_ge10,year,1953,13.06
Hessen,precip_ge10,year,1954,21.04
Hessen,precip_ge10,year,1955,19.16
Hessen,precip_ge10,year,1956,24.68
Hessen,precip_ge10,year,1957,21.8
Hessen,precip_ge10,year,1958,26.68
Hessen,precip_ge10,year,1959,11.99
Hessen,precip_ge10,year,1960,23.99
Hessen,precip_ge10,year,1961,27.52
Hessen,precip_ge10,year,1962,16.44
Hessen,precip_ge10,year,1963,17.49
Hessen,precip_ge10,year,1964,14.56
Hessen,precip_ge10,year,1965,30.06
Hessen,precip_ge10,year,1966,31.11
Hessen,precip_ge10,year,1967,24.53
Hessen,precip_ge10,year,1968,22.7
Hessen,precip_ge10,year,1969,19.13
Hessen,precip_ge10,year,1970,22.29
Hessen,precip_ge10,year,1971,16.03
Hessen,precip_ge10,year,1972,20.41
Hessen,precip_ge10,year,1973,15.78
Hessen,precip_ge10,year,1974,24.1
Hessen,precip_ge10,year,1975,17.44
Hessen,precip_ge10,year,1976,12.38
Hessen,precip_ge10,year,1977,22.67
Hessen,precip_ge10,year,1978,18.05
Hessen,precip_ge10,year,1979,22.32
Hessen,precip_ge10,year,1980,21.59
Hessen,precip_ge10,year,1981,29.05
Hessen,precip_ge10,year,1982,19.74
Hessen,precip_ge10,year,1983,20.27
Hessen,precip_ge10,year,1984,26.33
Hessen,precip_ge10,year,1985,17.02
Hessen,precip_ge10,year,1986,23.57
Hessen,precip_ge10,year,1987,25.98
Hessen,precip_ge10,year,1988,20.57
Hessen,precip_ge10,year,1989,21.3
Hessen,precip_ge10,year,1990,20.52
Hessen,precip_ge10,year,1991,14.69
Hessen,precip_ge10,year,1992,23.63
Hessen,precip_ge10,year,1993,22.47
Hessen,precip_ge10,year,1994,24.38
Hessen,precip_ge10,year,1995,24.5
Hessen,precip_ge10,year,1996,18.64
Hessen,precip_ge10,year,1997,16.44
Hessen,precip_ge10,year,1998,25.01
Hessen,precip_ge10,year,1999,20.61
Hessen,precip_ge10,year,2000,20.27
Hessen,precip_ge10,year,2001,22.12
Hessen,precip_ge10,year,2002,30.98
Hessen,precip_ge10,year,2003,15.22
Hessen,precip_ge10,year,2004,20.96
Hessen,precip_ge10,year,2005,18.59
Hessen,precip_ge10,year,2006,20.19
Hessen,precip_ge10,year,2007,27.88
Hessen,precip_ge10,year,2008,17.86
Hessen,precip_ge10,year,2009,22.43
Hessen,precip_ge10,year,2010,21.75
Hessen,precip_ge10,year,2011,16.31
Hessen,precip_ge10,year,2012,20.89
Hessen,precip_ge10,year,2013,22.06
Hessen,precip_ge10,year,2014,21.64
Hessen,precip_ge10,year,2015,14.96
Hessen,precip_ge10,year,2016,16.85
Hessen,precip_ge10,year,2017,24.57
Hessen,precip_ge10,year,2018,15.31
Hessen,precip_ge10,year,2019,18.69
Hessen,precip_ge10,year,2020,17.22
Hessen,precip_ge10,year,2021,18.04
Hessen,precip_ge10,year,2022,19.32
Hessen,precip_ge10,year,2023,28.51
Hessen,precip_ge10,year,2024,26.34
Hessen,precip_ge10,year,2025,17.06
Hessen,precip_ge20,year,1951,3.29
Hessen,precip_ge20,year,1952,3.29
Hessen,precip_ge20,year,1953,3.08
Hessen,precip_ge20,year,1954,3.63
Hessen,precip_ge20,year,1955,3.7
Hessen,precip_ge20,year,1956,5.59
Hessen,precip_ge20,year,1957,3.62
Hessen,precip_ge20,year,1958,4.8
Hessen,precip_ge20,year,1959,1.82
Hessen,precip_ge20,year,1960,5.68
Hessen,precip_ge20,year,1961,5.46
Hessen,precip_ge20,year,1962,3.43
Hessen,precip_ge20,year,1963,3.95
Hessen,precip_ge20,year,1964,2.68
Hessen,precip_ge20,year,1965,6.17
Hessen,precip_ge20,year,1966,7.22
Hessen,precip_ge20,year,1967,6.03
Hessen,precip_ge20,year,1968,4.98
Hessen,precip_ge20,year,1969,3.77
Hessen,precip_ge20,year,1970,3.53
Hessen,precip_ge20,year,1971,3.62
Hessen,precip_ge20,year,1972,5.94
Hessen,precip_ge20,year,1973,2.72
Hessen,precip_ge20,year,1974,3.42
Hessen,precip_ge20,year,1975,2.57
Hessen,precip_ge20,year,1976,1.97
Hessen,precip_ge20,year,1977,5.41
Hessen,precip_ge20,year,1978,3.75
Hessen,precip_ge20,year,1979,4.73
Hessen,precip_ge20,year,1980,3.9
Hessen,precip_ge20,year,1981,8.41
Hessen,precip_ge20,year,1982,4.61
Hessen,precip_ge20,year,1983,4.02
Hessen,precip_ge20,year,1984,7.73
Hessen,precip_ge20,year,1985,2.94
Hessen,precip_ge20,year,1986,6.06
Hessen,precip_ge20,year,1987,5.59
Hessen,precip_ge20,year,1988,3.89
Hessen,precip_ge20,year,1989,4.69
Hessen,precip_ge20,year,1990,4.88
Hessen,precip_ge20,year,1991,2.68
Hessen,precip_ge20,year,1992,5.55
Hessen,precip_ge20,year,1993,5.31
Hessen,precip_ge20,year,1994,4.77
Hessen,precip_ge20,year,1995,4.95
Hessen,precip_ge20,year,1996,3.63
Hessen,precip_ge20,year,1997,2.68
Hessen,precip_ge20,year,1998,4.99
Hessen,precip_ge20,year,1999,4.11
Hessen,precip_ge20,year,2000,2.99
Hessen,precip_ge20,year,2001,2.8
Hessen,precip_ge20,year,2002,8.74
Hessen,precip_ge20,year,2003,2.47
Hessen,precip_ge20,year,2004,5.68
Hessen,precip_ge20,year,2005,4.4
Hessen,precip_ge20,year,2006,4.26
Hessen,precip_ge20,year,2007,7.25
Hessen,precip_ge20,year,2008,3.12
Hessen,precip_ge20,year,2009,3.23
Hessen,precip_ge20,year,2010,4.18
Hessen,precip_ge20,year,2011,3.82
Hessen,precip_ge20,year,2012,3.15
Hessen,precip_ge20,year,2013,4.68
Hessen,precip_ge20,year,2014,5
Hessen,precip_ge20,year,2015,2.58
Hessen,precip_ge20,year,2016,3.47
Hessen,precip_ge20,year,2017,6
Hessen,precip_ge20,year,2018,3.74
Hessen,precip_ge20,year,2019,3.12
Hessen,precip_ge20,year,2020,3.14
Hessen,precip_ge20,year,2021,3.38
Hessen,precip_ge20,year,2022,3.51
Hessen,precip_ge20,year,2023,6.26
Hessen,precip_ge20,year,2024,6.23
Hessen,precip_ge20,year,2025,2.43
Hessen,precipitation,year,1881,649.5
Hessen,precipitation,year,1882,1005.1
Hessen,precipitation,year,1883,656.8
Hessen,precipitation,year,1884,699.4
Hessen,precipitation,year,1885,691.8
Hessen,precipitation,year,1886,745.3
Hessen,precipitation,year,1887,604.7
Hessen,precipitation,year,1888,698.6
Hessen,precipitation,year,1889,642.1
Hessen,precipitation,year,1890,690.6
Hessen,precipitation,year,1891,731.3
Hessen,precipitation,year,1892,527.8
Hessen,precipitation,year,1893,668.8
Hessen,precipitation,year,1894,784
Hessen,precipitation,year,1895,715.1
Hessen,precipitation,year,1896,689.2
Hessen,precipitation,year,1897,698
Hessen,precipitation,year,1898,731.6
Hessen,precipitation,year,1899,690.8
Hessen,precipitation,year,1900,804.2
Hessen,precipitation,year,1901,772.3
Hessen,precipitation,year,1902,674.4
Hessen,precipitation,year,1903,723.1
Hessen,precipitation,year,1904,668.7
Hessen,precipitation,year,1905,740.9
Hessen,precipitation,year,1906,796.2
Hessen,precipitation,year,1907,671.3
Hessen,precipitation,year,1908,690.2
Hessen,precipitation,year,1909,752.2
Hessen,precipitation,year,1910,786.1
Hessen,precipitation,year,1911,519.6
Hessen,precipitation,year,1912,837.1
Hessen,precipitation,year,1913,752
Hessen,precipitation,year,1914,821.1
Hessen,precipitation,year,1915,681.7
Hessen,precipitation,year,1916,870.5
Hessen,precipitation,year,1917,659.9
Hessen,precipitation,year,1918,697.4
Hessen,precipitation,year,1919,669.2
Hessen,precipitation,year,1920,621
Hessen,precipitation,year,1921,477.7
Hessen,precipitation,year,1922,907
Hessen,precipitation,year,1923,856.9
Hessen,precipitation,year,1924,845.1
Hessen,precipitation,year,1925,830.4
Hessen,precipitation,year,1926,804.5
Hessen,precipitation,year,1927,800.4
Hessen,precipitation,year,1928,766.2
Hessen,precipitation,year,1929,554.6
Hessen,precipitation,year,1930,805.8
Hessen,precipitation,year,1931,793.1
Hessen,precipitation,year,1932,721
Hessen,precipitation,year,1933,642.9
Hessen,precipitation,year,1934,614
Hessen,precipitation,year,1935,785.7
Hessen,precipitation,year,1936,834.7
Hessen,precipitation,year,1937,681.9
Hessen,precipitation,year,1938,741.7
Hessen,precipitation,year,1939,908.4
Hessen,precipitation,year,1940,816.1
Hessen,precipitation,year,1941,833.2
Hessen,precipitation,year,1942,635.2
Hessen,precipitation,year,1943,612.6
Hessen,precipitation,year,1944,800
Hessen,precipitation,year,1945,757.1
Hessen,precipitation,year,1946,769
Hessen,precipitation,year,1947,674.7
Hessen,precipitation,year,1948,768.8
Hessen,precipitation,year,1949,576.8
Hessen,precipitation,year,1950,895.7
Hessen,precipitation,year,1951,706
Hessen,precipitation,year,1952,834.3
Hessen,precipitation,year,1953,524.4
Hessen,precipitation,year,1954,794.1
Hessen,precipitation,year,1955,744.1
Hessen,precipitation,year,1956,870.6
Hessen,precipitation,year,1957,784.9
Hessen,precipitation,year,1958,911.5
Hessen,precipitation,year,1959,492.3
Hessen,precipitation,year,1960,905.8
Hessen,precipitation,year,1961,945.8
Hessen,precipitation,year,1962,694.4
Hessen,precipitation,year,1963,651.3
Hessen,precipitation,year,1964,560.8
Hessen,precipitation,year,1965,1074.3
Hessen,precipitation,year,1966,1027.5
Hessen,precipitation,year,1967,865.2
Hessen,precipitation,year,1968,869.9
Hessen,precipitation,year,1969,741.6
Hessen,precipitation,year,1970,885.5
Hessen,precipitation,year,1971,591
Hessen,precipitation,year,1972,688.9
Hessen,precipitation,year,1973,623.1
Hessen,precipitation,year,1974,877.6
Hessen,precipitation,year,1975,637.9
Hessen,precipitation,year,1976,511.7
Hessen,precipitation,year,1977,833.2
Hessen,precipitation,year,1978,694.3
Hessen,precipitation,year,1979,824.7
Hessen,precipitation,year,1980,810.9
Hessen,precipitation,year,1981,1084.5
Hessen,precipitation,year,1982,729.3
Hessen,precipitation,year,1983,779.1
Hessen,precipitation,year,1984,946.5
Hessen,precipitation,year,1985,721.4
Hessen,precipitation,year,1986,864.1
Hessen,precipitation,year,1987,915.1
Hessen,precipitation,year,1988,838
Hessen,precipitation,year,1989,742.7
Hessen,precipitation,year,1990,767.6
Hessen,precipitation,year,1991,583.3
Hessen,precipitation,year,1992,828.8
Hessen,precipitation,year,1993,817.6
Hessen,precipitation,year,1994,866.2
Hessen,precipitation,year,1995,855.1
Hessen,precipitation,year,1996,681.6
Hessen,precipitation,year,1997,650.1
Hessen,precipitation,year,1998,913.4
Hessen,precipitation,year,1999,793.2
Hessen,precipitation,year,2000,830.4
Hessen,precipitation,year,2001,876.3
Hessen,precipitation,year,2002,994.7
Hessen,precipitation,year,2003,583.7
Hessen,precipitation,year,2004,781.8
Hessen,precipitation,year,2005,737.4
Hessen,precipitation,year,2006,751.3
Hessen,precipitation,year,2007,958
Hessen,precipitation,year,2008,712.8
Hessen,precipitation,year,2009,808.7
Hessen,precipitation,year,2010,801.3
Hessen,precipitation,year,2011,655.2
Hessen,precipitation,year,2012,749.7
Hessen,precipitation,year,2013,765.5
Hessen,precipitation,year,2014,743.2
Hessen,precipitation,year,2015,618.8
Hessen,precipitation,year,2016,687.8
Hessen,precipitation,year,2017,836
Hessen,precipitation,year,2018,576.4
Hessen,precipitation,year,2019,728.8
Hessen,precipitation,year,2020,656.5
Hessen,precipitation,year,2021,743.1
Hessen,precipitation,year,2022,681.1
Hessen,precipitation,year,2023,953.1
Hessen,precipitation,year,2024,888.9
Hessen,precipitation,year,2025,618.9
Hessen,summer_days,year,1951,26.58
Hessen,summer_days,year,1952,32.6
Hessen,summer_days,year,1953,32.87
Hessen,summer_days,year,1954,17.23
Hessen,summer_days,year,1955,20.23
Hessen,summer_days,year,1956,11.4
Hessen,summer_days,year,1957,23.92
Hessen,summer_days,year,1958,23.82
Hessen,summer_days,year,1959,49.85
Hessen,summer_days,year,1960,15.14
Hessen,summer_days,year,1961,25.42
Hessen,summer_days,year,1962,20.24
Hessen,summer_days,year,1963,23.73
Hessen,summer_days,year,1964,44.24
Hessen,summer_days,year,1965,13.18
Hessen,summer_days,year,1966,25.58
Hessen,summer_days,year,1967,29.04
Hessen,summer_days,year,1968,19.65
Hessen,summer_days,year,1969,34.59
Hessen,summer_days,year,1970,26.51
Hessen,summer_days,year,1971,33.23
Hessen,summer_days,year,1972,17.94
Hessen,summer_days,year,1973,40.4
Hessen,summer_days,year,1974,17.55
Hessen,summer_days,year,1975,38.64
Hessen,summer_days,year,1976,47.5
Hessen,summer_days,year,1977,17.07
Hessen,summer_days,year,1978,16.88
Hessen,summer_days,year,1979,21.49
Hessen,summer_days,year,1980,16.24
Hessen,summer_days,year,1981,20.6
Hessen,summer_days,year,1982,43.99
Hessen,summer_days,year,1983,49.15
Hessen,summer_days,year,1984,18.46
Hessen,summer_days,year,1985,20.81
Hessen,summer_days,year,1986,33.39
Hessen,summer_days,year,1987,18.73
Hessen,summer_days,year,1988,25.81
Hessen,summer_days,year,1989,37.17
Hessen,summer_days,year,1990,33.89
Hessen,summer_days,year,1991,36.54
Hessen,summer_days,year,1992,41.55
Hessen,summer_days,year,1993,32.11
Hessen,summer_days,year,1994,42.63
Hessen,summer_days,year,1995,45.58
Hessen,summer_days,year,1996,23.92
Hessen,summer_days,year,1997,38.84
Hessen,summer_days,year,1998,28.16
Hessen,summer_days,year,1999,41.96
Hessen,summer_days,year,2000,32.46
Hessen,summer_days,year,2001,38.89
Hessen,summer_days,year,2002,32.07
Hessen,summer_days,year,2003,66.1
Hessen,summer_days,year,2004,33.9
Hessen,summer_days,year,2005,43.56
Hessen,summer_days,year,2006,50.41
Hessen,summer_days,year,2007,33.34
Hessen,summer_days,year,2008,34.46
Hessen,summer_days,year,2009,34.35
Hessen,summer_days,year,2010,36.59
Hessen,summer_days,year,2011,42.37
Hessen,summer_days,year,2012,36.57
Hessen,summer_days,year,2013,40.05
Hessen,summer_days,year,2014,33
Hessen,summer_days,year,2015,46.1
Hessen,summer_days,year,2016,45.05
Hessen,summer_days,year,2017,41.47
Hessen,summer_days,year,2018,79.81
Hessen,summer_days,year,2019,52.92
Hessen,summer_days,year,2020,49.99
Hessen,summer_days,year,2021,35.45
Hessen,summer_days,year,2022,67.35
Hessen,summer_days,year,2023,59.23
Hessen,summer_days,year,2024,51.13
Hessen,summer_days,year,2025,46.58
Hessen,sunshine,year,1951,1624.3
Hessen,sunshine,year,1952,1517.5
Hessen,sunshine,year,1953,1765
Hessen,sunshine,year,1954,1535.6
Hessen,sunshine,year,1955,1585.7
Hessen,sunshine,year,1956,1452.1
Hessen,sunshine,year,1957,1610
Hessen,sunshine,year,1958,1465.2
Hessen,sunshine,year,1959,2003.3
Hessen,sunshine,year,1960,1412.5
Hessen,sunshine,year,1961,1457.7
Hessen,sunshine,year,1962,1549.6
Hessen,sunshine,year,1963,1538.4
Hessen,sunshine,year,1964,1648.1
Hessen,sunshine,year,1965,1321.8
Hessen,sunshine,year,1966,1349.6
Hessen,sunshine,year,1967,1556.8
Hessen,sunshine,year,1968,1424.8
Hessen,sunshine,year,1969,1440.7
Hessen,sunshine,year,1970,1356.2
Hessen,sunshine,year,1971,1646.8
Hessen,sunshine,year,1972,1447.7
Hessen,sunshine,year,1973,1619.6
Hessen,sunshine,year,1974,1344.8
Hessen,sunshine,year,1975,1588.3
Hessen,sunshine,year,1976,1726.8
Hessen,sunshine,year,1977,1278.7
Hessen,sunshine,year,1978,1247
Hessen,sunshine,year,1979,1379.6
Hessen,sunshine,year,1980,1355.2
Hessen,sunshine,year,1981,1303.9
Hessen,sunshine,year,1982,1633.5
Hessen,sunshine,year,1983,1495.2
Hessen,sunshine,year,1984,1268.8
Hessen,sunshine,year,1985,1467.5
Hessen,sunshine,year,1986,1437.1
Hessen,sunshine,year,1987,1314.6
Hessen,sunshine,year,1988,1360.7
Hessen,sunshine,year,1989,1630.3
Hessen,sunshine,year,1990,1590.3
Hessen,sunshine,year,1991,1606
Hessen,sunshine,year,1992,1531.2
Hessen,sunshine,year,1993,1529.8
Hessen,sunshine,year,1994,1545.4
Hessen,sunshine,year,1995,1508.5
Hessen,sunshine,year,1996,1461.5
Hessen,sunshine,year,1997,1662.2
Hessen,sunshine,year,1998,1338.8
Hessen,sunshine,year,1999,1569
Hessen,sunshine,year,2000,1437.4
Hessen,sunshine,year,2001,1446.4
Hessen,sunshine,year,2002,1416.4
Hessen,sunshine,year,2003,2006
Hessen,sunshine,year,2004,1519.2
Hessen,sunshine,year,2005,1666.3
Hessen,sunshine,year,2006,1708.1
Hessen,sunshine,year,2007,1613
Hessen,sunshine,year,2008,1504.3
Hessen,sunshine,year,2009,1565.4
Hessen,sunshine,year,2010,1497
Hessen,sunshine,year,2011,1795
Hessen,sunshine,year,2012,1612.1
Hessen,sunshine,year,2013,1408.2
Hessen,sunshine,year,2014,1494.2
Hessen,sunshine,year,2015,1652.8
Hessen,sunshine,year,2016,1483
Hessen,sunshine,year,2017,1515.4
Hessen,sunshine,year,2018,1954.9
Hessen,sunshine,year,2019,1782.4
Hessen,sunshine,year,2020,1841.9
Hessen,sunshine,year,2021,1553.2
Hessen,sunshine,year,2022,2002.7
Hessen,sunshine,year,2023,1696.8
Hessen,sunshine,year,2024,1568.2
Hessen,sunshine,year,2025,1860.6
Hessen,temp_mean,year,1881,7.49
Hessen,temp_mean,year,1882,8.25
Hessen,temp_mean,year,1883,7.96
Hessen,temp_mean,year,1884,8.58
Hessen,temp_mean,year,1885,7.66
Hessen,temp_mean,year,1886,8.07
Hessen,temp_mean,year,1887,6.75
Hessen,temp_mean,year,1888,6.79
Hessen,temp_mean,year,1889,7.3
Hessen,temp_mean,year,1890,7.25
Hessen,temp_mean,year,1891,7.38
Hessen,temp_mean,year,1892,7.47
Hessen,temp_mean,year,1893,7.96
Hessen,temp_mean,year,1894,8.06
Hessen,temp_mean,year,1895,7.21
Hessen,temp_mean,year,1896,7.55
Hessen,temp_mean,year,1897,7.95
Hessen,temp_mean,year,1898,8.47
Hessen,temp_mean,year,1899,8.08
Hessen,temp_mean,year,1900,8.35
Hessen,temp_mean,year,1901,7.5
Hessen,temp_mean,year,1902,7.26
Hessen,temp_mean,year,1903,8.31
Hessen,temp_mean,year,1904,8.3
Hessen,temp_mean,year,1905,7.94
Hessen,temp_mean,year,1906,8.23
Hessen,temp_mean,year,1907,7.84
Hessen,temp_mean,year,1908,7.35
Hessen,temp_mean,year,1909,7.37
Hessen,temp_mean,year,1910,8.36
Hessen,temp_mean,year,1911,9.07
Hessen,temp_mean,year,1912,7.88
Hessen,temp_mean,year,1913,8.43
Hessen,temp_mean,year,1914,8.35
Hessen,temp_mean,year,1915,8.09
Hessen,temp_mean,year,1916,8.42
Hessen,temp_mean,year,1917,7.52
Hessen,temp_mean,year,1918,8.49
Hessen,temp_mean,year,1919,7.26
Hessen,temp_mean,year,1920,8.51
Hessen,temp_mean,year,1921,8.96
Hessen,temp_mean,year,1922,7.1
Hessen,temp_mean,year,1923,8.02
Hessen,temp_mean,year,1924,7.4
Hessen,temp_mean,year,1925,8.18
Hessen,temp_mean,year,1926,8.7
Hessen,temp_mean,year,1927,7.99
Hessen,temp_mean,year,1928,8.34
Hessen,temp_mean,year,1929,7.55
Hessen,temp_mean,year,1930,8.79
Hessen,temp_mean,year,1931,7.56
Hessen,temp_mean,year,1932,8.18
Hessen,temp_mean,year,1933,7.7
Hessen,temp_mean,year,1934,9.51
Hessen,temp_mean,year,1935,8.43
Hessen,temp_mean,year,1936,8.39
Hessen,temp_mean,year,1937,8.66
Hessen,temp_mean,year,1938,8.45
Hessen,temp_mean,year,1939,8.21
Hessen,temp_mean,year,1940,6.68
Hessen,temp_mean,year,1941,7.3
Hessen,temp_mean,year,1942,7.34
Hessen,temp_mean,year,1943,8.79
Hessen,temp_mean,year,1944,8.26
Hessen,temp_mean,year,1945,9.03
Hessen,temp_mean,year,1946,8.34
Hessen,temp_mean,year,1947,8.76
Hessen,temp_mean,year,1948,8.95
Hessen,temp_mean,year,1949,9.13
Hessen,temp_mean,year,1950,8.49
Hessen,temp_mean,year,1951,8.68
Hessen,temp_mean,year,1952,8.04
Hessen,temp_mean,year,1953,8.93
Hessen,temp_mean,year,1954,7.79
Hessen,temp_mean,year,1955,7.44
Hessen,temp_mean,year,1956,6.9
Hessen,temp_mean,year,1957,8.61
Hessen,temp_mean,year,1958,8.26
Hessen,temp_mean,year,1959,9.21
Hessen,temp_mean,year,1960,8.49
Hessen,temp_mean,year,1961,8.91
Hessen,temp_mean,year,1962,7.04
Hessen,temp_mean,year,1963,7.01
Hessen,temp_mean,year,1964,8.23
Hessen,temp_mean,year,1965,7.53
Hessen,temp_mean,year,1966,8.65
Hessen,temp_mean,year,1967,8.88
Hessen,temp_mean,year,1968,8.08
Hessen,temp_mean,year,1969,7.85
Hessen,temp_mean,year,1970,7.82
Hessen,temp_mean,year,1971,8.42
Hessen,temp_mean,year,1972,7.73
Hessen,temp_mean,year,1973,8.3
Hessen,temp_mean,year,1974,8.82
Hessen,temp_mean,year,1975,8.91
Hessen,temp_mean,year,1976,8.71
Hessen,temp_mean,year,1977,8.67
Hessen,temp_mean,year,1978,7.75
Hessen,temp_mean,year,1979,7.65
Hessen,temp_mean,year,1980,7.71
Hessen,temp_mean,year,1981,8.08
Hessen,temp_mean,year,1982,8.82
Hessen,temp_mean,year,1983,8.87
Hessen,temp_mean,year,1984,7.93
Hessen,temp_mean,year,1985,7.28
Hessen,temp_mean,year,1986,7.93
Hessen,temp_mean,year,1987,7.42
Hessen,temp_mean,year,1988,9.04
Hessen,temp_mean,year,1989,9.38
Hessen,temp_mean,year,1990,9.38
Hessen,temp_mean,year,1991,8.27
Hessen,temp_mean,year,1992,9.22
Hessen,temp_mean,year,1993,8.53
Hessen,temp_mean,year,1994,9.74
Hessen,temp_mean,year,1995,8.93
Hessen,temp_mean,year,1996,7.21
Hessen,temp_mean,year,1997,8.88
Hessen,temp_mean,year,1998,8.97
Hessen,temp_mean,year,1999,9.46
Hessen,temp_mean,year,2000,9.77
Hessen,temp_mean,year,2001,9.1
Hessen,temp_mean,year,2002,9.55
Hessen,temp_mean,year,2003,9.5
Hessen,temp_mean,year,2004,8.87
Hessen,temp_mean,year,2005,9.13
Hessen,temp_mean,year,2006,9.49
Hessen,temp_mean,year,2007,9.76
Hessen,temp_mean,year,2008,9.35
Hessen,temp_mean,year,2009,9.13
Hessen,temp_mean,year,2010,7.9
Hessen,temp_mean,year,2011,9.68
Hessen,temp_mean,year,2012,9.06
Hessen,temp_mean,year,2013,8.66
Hessen,temp_mean,year,2014,10.31
Hessen,temp_mean,year,2015,9.91
Hessen,temp_mean,year,2016,9.44
Hessen,temp_mean,year,2017,9.56
Hessen,temp_mean,year,2018,10.52
Hessen,temp_mean,year,2019,10.13
Hessen,temp_mean,year,2020,10.42
Hessen,temp_mean,year,2021,8.98
Hessen,temp_mean,year,2022,10.65
Hessen,temp_mean,year,2023,10.67
Hessen,temp_mean,year,2024,10.74
Hessen,temp_mean,year,2025,10.08
Hessen,tropical_nights,year,1951,0.03
Hessen,tropical_nights,year,1952,1.74
Hessen,tropical_nights,year,1953,0.05
Hessen,tropical_nights,year,1954,0
Hessen,tropical_nights,year,1955,0
Hessen,tropical_nights,year,1956,0
Hessen,tropical_nights,year,1957,1.05
Hessen,tropical_nights,year,1958,0.01
Hessen,tropical_nights,year,1959,0.27
Hessen,tropical_nights,year,1960,0
Hessen,tropical_nights,year,1961,0.01
Hessen,tropical_nights,year,1962,0
Hessen,tropical_nights,year,1963,0.07
Hessen,tropical_nights,year,1964,0.7
Hessen,tropical_nights,year,1965,0.02
Hessen,tropical_nights,year,1966,0.02
Hessen,tropical_nights,year,1967,0.07
Hessen,tropical_nights,year,1968,0.02
Hessen,tropical_nights,year,1969,0.81
Hessen,tropical_nights,year,1970,0.02
Hessen,tropical_nights,year,1971,0.04
Hessen,tropical_nights,year,1972,0.28
Hessen,tropical_nights,year,1973,0.22
Hessen,tropical_nights,year,1974,0.01
Hessen,tropical_nights,year,1975,0.27
Hessen,tropical_nights,year,1976,1.22
Hessen,tropical_nights,year,1977,0
Hessen,tropical_nights,year,1978,0.04
Hessen,tropical_nights,year,1979,0.01
Hessen,tropical_nights,year,1980,0.01
Hessen,tropical_nights,year,1981,0.04
Hessen,tropical_nights,year,1982,0.28
Hessen,tropical_nights,year,1983,0.85
Hessen,tropical_nights,year,1984,0.17
Hessen,tropical_nights,year,1985,0.01
Hessen,tropical_nights,year,1986,0.3
Hessen,tropical_nights,year,1987,0.28
Hessen,tropical_nights,year,1988,0.09
Hessen,tropical_nights,year,1989,0.06
Hessen,tropical_nights,year,1990,0.15
Hessen,tropical_nights,year,1991,0.66
Hessen,tropical_nights,year,1992,0.66
Hessen,tropical_nights,year,1993,0
Hessen,tropical_nights,year,1994,1.75
Hessen,tropical_nights,year,1995,0.23
Hessen,tropical_nights,year,1996,0
Hessen,tropical_nights,year,1997,0.08
Hessen,tropical_nights,year,1998,0.22
Hessen,tropical_nights,year,1999,0.09
Hessen,tropical_nights,year,2000,0.04
Hessen,tropical_nights,year,2001,0.46
Hessen,tropical_nights,year,2002,0.27
Hessen,tropical_nights,year,2003,2.67
Hessen,tropical_nights,year,2004,0.09
Hessen,tropical_nights,year,2005,0.31
Hessen,tropical_nights,year,2006,1.32
Hessen,tropical_nights,year,2007,0.23
Hessen,tropical_nights,year,2008,0.06
Hessen,tropical_nights,year,2009,0.02
Hessen,tropical_nights,year,2010,0.79
Hessen,tropical_nights,year,2011,0.02
Hessen,tropical_nights,year,2012,0.16
Hessen,tropical_nights,year,2013,0.74
Hessen,tropical_nights,year,2014,0.2
Hessen,tropical_nights,year,2015,2.2
Hessen,tropical_nights,year,2016,0.07
Hessen,tropical_nights,year,2017,0.04
Hessen,tropical_nights,year,2018,1.67
Hessen,tropical_nights,year,2019,1.31
Hessen,tropical_nights,year,2020,1.02
Hessen,tropical_nights,year,2021,0.19
Hessen,tropical_nights,year,2022,0.43
Hessen,tropical_nights,year,2023,0.38
Hessen,tropical_nights,year,2024,0.12
Hessen,tropical_nights,year,2025,0.42
Mecklenburg-Vorpommern,frost_days,year,1951,74.85
Mecklenburg-Vorpommern,frost_days,year,1952,105.55
Mecklenburg-Vorpommern,frost_days,year,1953,84.26
Mecklenburg-Vorpommern,frost_days,year,1954,95.34
Mecklenburg-Vorpommern,frost_days,year,1955,111.79
Mecklenburg-Vorpommern,frost_days,year,1956,103.5
Mecklenburg-Vorpommern,frost_days,year,1957,76.16
Mecklenburg-Vorpommern,frost_days,year,1958,95.62
Mecklenburg-Vorpommern,frost_days,year,1959,74.71
Mecklenburg-Vorpommern,frost_days,year,1960,76.27
Mecklenburg-Vorpommern,frost_days,year,1961,62.9
