region,parameter,period,year,value
Brandenburg,precipitation,03,1960,18.8
Brandenburg,precipitation,03,1961,42.4
Brandenburg,precipitation,03,1962,31.6
Brandenburg,precipitation,03,1963,18.8
Brandenburg,precipitation,03,1964,24.9
Brandenburg,precipitation,03,1965,42.9
Brandenburg,precipitation,03,1966,38.2
Brandenburg,precipitation,03,1967,54.1
Brandenburg,precipitation,03,1968,33.9
Brandenburg,precipitation,03,1969,32.5
Brandenburg,precipitation,03,1970,59.6
Brandenburg,precipitation,03,1971,22.6
Brandenburg,precipitation,03,1972,35.8
Brandenburg,precipitation,03,1973,14.6
Brandenburg,precipitation,03,1974,14.6
Brandenburg,precipitation,03,1975,24.2
Brandenburg,precipitation,03,1976,16.4
Brandenburg,precipitation,03,1977,46
Brandenburg,precipitation,03,1978,47.1
Brandenburg,precipitation,03,1979,61.5
Brandenburg,precipitation,03,1980,24.3
Brandenburg,precipitation,03,1981,101
Brandenburg,precipitation,03,1982,41
Brandenburg,precipitation,03,1983,31.1
Brandenburg,precipitation,03,1984,9.3
Brandenburg,precipitation,03,1985,30.7
Brandenburg,precipitation,03,1986,47.7
Brandenburg,precipitation,03,1987,25.3
Brandenburg,precipitation,03,1988,66.5
Brandenburg,precipitation,03,1989,30.1
Brandenburg,precipitation,03,1990,22.3
Brandenburg,precipitation,03,1991,28
Brandenburg,precipitation,03,1992,81.7
Brandenburg,precipitation,03,1993,12.7
Brandenburg,precipitation,03,1994,89.7
Brandenburg,precipitation,03,1995,46.4
Brandenburg,precipitation,03,1996,15.1
Brandenburg,precipitation,03,1997,25.3
Brandenburg,precipitation,03,1998,55.3
Brandenburg,precipitation,03,1999,45.9
Brandenburg,precipitation,03,2000,88
Brandenburg,precipitation,03,2001,58.9
Brandenburg,precipitation,03,2002,39.5
Brandenburg,precipitation,03,2003,23.2
Brandenburg,precipitation,03,2004,24.7
Brandenburg,precipitation,03,2005,22.2
Brandenburg,precipitation,03,2006,46.9
Brandenburg,precipitation,03,2007,55.2
Brandenburg,precipitation,03,2008,63.1
Brandenburg,precipitation,03,2009,46.2
Brandenburg,precipitation,03,2010,42.1
Brandenburg,precipitation,03,2011,20.8
Brandenburg,precipitation,03,2012,11.1
Brandenburg,precipitation,03,2013,27.9
Brandenburg,precipitation,03,2014,18.3
Brandenburg,precipitation,03,2015,39.3
Brandenburg,precipitation,03,2016,29.5
Brandenburg,precipitation,03,2017,46.8
Brandenburg,precipitation,03,2018,46.7
Brandenburg,precipitation,03,2019,55
Brandenburg,precipitation,03,2020,31.6
Brandenburg,precipitation,03,2021,33.3
Brandenburg,precipitation,03,2022,1.7
Brandenburg,precipitation,03,2023,70.3
Brandenburg,precipitation,03,2024,28.6
Brandenburg,precipitation,03,2025,12.8
Brandenburg,precipitation,03,2026,15.4
Brandenburg,precipitation,04,1881,8.8
Brandenburg,precipitation,04,1882,30.5
Brandenburg,precipitation,04,1883,18
Brandenburg,precipitation,04,1884,31.8
Brandenburg,precipitation,04,1885,39.6
Brandenburg,precipitation,04,1886,47.4
Brandenburg,precipitation,04,1887,31.2
Brandenburg,precipitation,04,1888,49.4
Brandenburg,precipitation,04,1889,37.7
Brandenburg,precipitation,04,1890,34.9
Brandenburg,precipitation,04,1891,38.2
Brandenburg,precipitation,04,1892,12.7
Brandenburg,precipitation,04,1893,1.8
Brandenburg,precipitation,04,1894,36.1
Brandenburg,precipitation,04,1895,30
Brandenburg,precipitation,04,1896,35.2
Brandenburg,precipitation,04,1897,37.7
Brandenburg,precipitation,04,1898,65.4
Brandenburg,precipitation,04,1899,35.5
Brandenburg,precipitation,04,1900,48.5
Brandenburg,precipitation,04,1901,39.8
Brandenburg,precipitation,04,1902,32.9
Brandenburg,precipitation,04,1903,52.2
Brandenburg,precipitation,04,1904,47.5
Brandenburg,precipitation,04,1905,46.9
Brandenburg,precipitation,04,1906,18.5
Brandenburg,precipitation,04,1907,21.6
Brandenburg,precipitation,04,1908,42.3
Brandenburg,precipitation,04,1909,41.9
Brandenburg,precipitation,04,1910,25.5
Brandenburg,precipitation,04,1911,27.8
Brandenburg,precipitation,04,1912,33
Brandenburg,precipitation,04,1913,18.4
Brandenburg,precipitation,04,1914,31.2
Brandenburg,precipitation,04,1915,41.5
Brandenburg,precipitation,04,1916,33.2
Brandenburg,precipitation,04,1917,29.8
Brandenburg,precipitation,04,1918,42
Brandenburg,precipitation,04,1919,45.2
Brandenburg,precipitation,04,1920,99.2
Brandenburg,precipitation,04,1921,30.1
Brandenburg,precipitation,04,1922,49.2
Brandenburg,precipitation,04,1923,47.6
Brandenburg,precipitation,04,1924,59.3
Brandenburg,precipitation,04,1925,38.2
Brandenburg,precipitation,04,1926,16.6
Brandenburg,precipitation,04,1927,88.3
Brandenburg,precipitation,04,1928,31.4
Brandenburg,precipitation,04,1929,28.3
Brandenburg,precipitation,04,1930,49.5
Brandenburg,precipitation,04,1931,53.5
Brandenburg,precipitation,04,1932,40.1
Brandenburg,precipitation,04,1933,32.7
Brandenburg,precipitation,04,1934,37.9
Brandenburg,precipitation,04,1935,74.6
Brandenburg,precipitation,04,1936,44.6
Brandenburg,precipitation,04,1937,62.7
Brandenburg,precipitation,04,1938,29.3
Brandenburg,precipitation,04,1939,47.7
Brandenburg,precipitation,04,1940,27.4
Brandenburg,precipitation,04,1941,31.6
Brandenburg,precipitation,04,1942,20.3
Brandenburg,precipitation,04,1943,40.4
Brandenburg,precipitation,04,1944,29.2
Brandenburg,precipitation,04,1945,41.8
Brandenburg,precipitation,04,1946,20.8
Brandenburg,precipitation,04,1947,38.2
Brandenburg,precipitation,04,1948,24.9
Brandenburg,precipitation,04,1949,55.4
Brandenburg,precipitation,04,1950,67.6
Brandenburg,precipitation,04,1951,26.9
Brandenburg,precipitation,04,1952,22.4
Brandenburg,precipitation,04,1953,15.7
Brandenburg,precipitation,04,1954,51.7
Brandenburg,precipitation,04,1955,40.4
Brandenburg,precipitation,04,1956,80.1
Brandenburg,precipitation,04,1957,13.6
Brandenburg,precipitation,04,1958,37
Brandenburg,precipitation,04,1959,52.4
Brandenburg,precipitation,04,1960,28.6
Brandenburg,precipitation,04,1961,46.8
Brandenburg,precipitation,04,1962,30.4
Brandenburg,precipitation,04,1963,41.8
Brandenburg,precipitation,04,1964,46.1
Brandenburg,precipitation,04,1965,70.4
Brandenburg,precipitation,04,1966,45.3
Brandenburg,precipitation,04,1967,22.5
Brandenburg,precipitation,04,1968,15.4
Brandenburg,precipitation,04,1969,63.7
Brandenburg,precipitation,04,1970,74.7
Brandenburg,precipitation,04,1971,24.3
Brandenburg,precipitation,04,1972,30.3
Brandenburg,precipitation,04,1973,60.5
Brandenburg,precipitation,04,1974,16
Brandenburg,precipitation,04,1975,41.3
Brandenburg,precipitation,04,1976,10.2
Brandenburg,precipitation,04,1977,64.4
Brandenburg,precipitation,04,1978,13.6
Brandenburg,precipitation,04,1979,36
Brandenburg,precipitation,04,1980,82
Brandenburg,precipitation,04,1981,28.9
Brandenburg,precipitation,04,1982,22.3
Brandenburg,precipitation,04,1983,72.2
Brandenburg,precipitation,04,1984,39.8
Brandenburg,precipitation,04,1985,57.1
Brandenburg,precipitation,04,1986,45.5
Brandenburg,precipitation,04,1987,49.9
Brandenburg,precipitation,04,1988,3.9
Brandenburg,precipitation,04,1989,42.8
Brandenburg,precipitation,04,1990,29.6
Brandenburg,precipitation,04,1991,36.8
Brandenburg,precipitation,04,1992,36.2
Brandenburg,precipitation,04,1993,19.1
Brandenburg,precipitation,04,1994,62
Brandenburg,precipitation,04,1995,40.4
Brandenburg,precipitation,04,1996,14.4
Brandenburg,precipitation,04,1997,36.1
Brandenburg,precipitation,04,1998,47.8
Brandenburg,precipitation,04,1999,38.4
Brandenburg,precipitation,04,2000,25.5
Brandenburg,precipitation,04,2001,40.3
Brandenburg,precipitation,04,2002,51.7
Brandenburg,precipitation,04,2003,19.7
Brandenburg,precipitation,04,2004,24.6
Brandenburg,precipitation,04,2005,15.1
Brandenburg,precipitation,04,2006,38.3
Brandenburg,precipitation,04,2007,1.4
Brandenburg,precipitation,04,2008,76
Brandenburg,precipitation,04,2009,5.3
Brandenburg,precipitation,04,2010,15.4
Brandenburg,precipitation,04,2011,26.3
Brandenburg,precipitation,04,2012,27.8
Brandenburg,precipitation,04,2013,20.3
Brandenburg,precipitation,04,2014,32.6
Brandenburg,precipitation,04,2015,25.8
Brandenburg,precipitation,04,2016,29.5
Brandenburg,precipitation,04,2017,29.3
Brandenburg,precipitation,04,2018,33.5
Brandenburg,precipitation,04,2019,13.2
Brandenburg,precipitation,04,2020,11
Brandenburg,precipitation,04,2021,29.3
Brandenburg,precipitation,04,2022,30.7
Brandenburg,precipitation,04,2023,48.7
Brandenburg,precipitation,04,2024,34.9
Brandenburg,precipitation,04,2025,14.1
Brandenburg,precipitation,04,2026,40.5
Brandenburg,precipitation,05,1881,31.3
Brandenburg,precipitation,05,1882,48.9
Brandenburg,precipitation,05,1883,46
Brandenburg,precipitation,05,1884,51.3
Brandenburg,precipitation,05,1885,64.7
Brandenburg,precipitation,05,1886,62.1
Brandenburg,precipitation,05,1887,88.4
Brandenburg,precipitation,05,1888,21.3
Brandenburg,precipitation,05,1889,79.4
Brandenburg,precipitation,05,1890,65
Brandenburg,precipitation,05,1891,48.8
Brandenburg,precipitation,05,1892,49.5
Brandenburg,precipitation,05,1893,36.1
Brandenburg,precipitation,05,1894,54.8
Brandenburg,precipitation,05,1895,40.1
Brandenburg,precipitation,05,1896,27.9
Brandenburg,precipitation,05,1897,80.1
Brandenburg,precipitation,05,1898,61.2
Brandenburg,precipitation,05,1899,115
Brandenburg,precipitation,05,1900,34.4
Brandenburg,precipitation,05,1901,42.9
Brandenburg,precipitation,05,1902,56.2
Brandenburg,precipitation,05,1903,56.9
Brandenburg,precipitation,05,1904,40.2
Brandenburg,precipitation,05,1905,45.3
Brandenburg,precipitation,05,1906,58.3
Brandenburg,precipitation,05,1907,42.7
Brandenburg,precipitation,05,1908,97.3
Brandenburg,precipitation,05,1909,36.5
Brandenburg,precipitation,05,1910,49.8
Brandenburg,precipitation,05,1911,28.6
Brandenburg,precipitation,05,1912,49.4
Brandenburg,precipitation,05,1913,37.8
Brandenburg,precipitation,05,1914,75.5
Brandenburg,precipitation,05,1915,14.5
Brandenburg,precipitation,05,1916,37.8
Brandenburg,precipitation,05,1917,21.9
Brandenburg,precipitation,05,1918,18.5
Brandenburg,precipitation,05,1919,21.4
Brandenburg,precipitation,05,1920,63.6
Brandenburg,precipitation,05,1921,68.6
Brandenburg,precipitation,05,1922,30.6
Brandenburg,precipitation,05,1923,78.7
Brandenburg,precipitation,05,1924,56.8
Brandenburg,precipitation,05,1925,34.3
Brandenburg,precipitation,05,1926,34
Brandenburg,precipitation,05,1927,44.8
Brandenburg,precipitation,05,1928,54.6
Brandenburg,precipitation,05,1929,46
Brandenburg,precipitation,05,1930,57.1
Brandenburg,precipitation,05,1931,46.4
Brandenburg,precipitation,05,1932,95.9
Brandenburg,precipitation,05,1933,40.2
Brandenburg,precipitation,05,1934,21.7
Brandenburg,precipitation,05,1935,28.5
Brandenburg,precipitation,05,1936,44.3
Brandenburg,precipitation,05,1937,44.3
Brandenburg,precipitation,05,1938,56
Brandenburg,precipitation,05,1939,52
Brandenburg,precipitation,05,1940,42.3
Brandenburg,precipitation,05,1941,72.5
Brandenburg,precipitation,05,1942,44.6
Brandenburg,precipitation,05,1943,21.5
Brandenburg,precipitation,05,1944,44.2
Brandenburg,precipitation,05,1945,45.7
Brandenburg,precipitation,05,1946,55.2
Brandenburg,precipitation,05,1947,22
Brandenburg,precipitation,05,1948,38.5
Brandenburg,precipitation,05,1949,64.2
Brandenburg,precipitation,05,1950,68.8
Brandenburg,precipitation,05,1951,61.4
Brandenburg,precipitation,05,1952,50.8
Brandenburg,precipitation,05,1953,49.1
Brandenburg,precipitation,05,1954,27
Brandenburg,precipitation,05,1955,43.6
Brandenburg,precipitation,05,1956,25
Brandenburg,precipitation,05,1957,34.4
Brandenburg,precipitation,05,1958,76.7
Brandenburg,precipitation,05,1959,42
Brandenburg,precipitation,05,1960,34.9
Brandenburg,precipitation,05,1961,117.2
Brandenburg,precipitation,05,1962,49.5
Brandenburg,precipitation,05,1963,38.5
Brandenburg,precipitation,05,1964,50.8
Brandenburg,precipitation,05,1965,70
Brandenburg,precipitation,05,1966,37.4
Brandenburg,precipitation,05,1967,52
Brandenburg,precipitation,05,1968,77
Brandenburg,precipitation,05,1969,64.7
Brandenburg,precipitation,05,1970,51.7
Brandenburg,precipitation,05,1971,59.7
Brandenburg,precipitation,05,1972,99
Brandenburg,precipitation,05,1973,57.2
Brandenburg,precipitation,05,1974,56.4
Brandenburg,precipitation,05,1975,31.4
Brandenburg,precipitation,05,1976,42.8
Brandenburg,precipitation,05,1977,48
Brandenburg,precipitation,05,1978,46.2
Brandenburg,precipitation,05,1979,45.7
Brandenburg,precipitation,05,1980,20.8
Brandenburg,precipitation,05,1981,45.5
Brandenburg,precipitation,05,1982,55.8
Brandenburg,precipitation,05,1983,98.9
Brandenburg,precipitation,05,1984,74
Brandenburg,precipitation,05,1985,31.9
Brandenburg,precipitation,05,1986,86
Brandenburg,precipitation,05,1987,53
Brandenburg,precipitation,05,1988,17.9
Brandenburg,precipitation,05,1989,13.2
Brandenburg,precipitation,05,1990,19.9
Brandenburg,precipitation,05,1991,49.5
Brandenburg,precipitation,05,1992,23.7
Brandenburg,precipitation,05,1993,67.5
Brandenburg,precipitation,05,1994,69.5
Brandenburg,precipitation,05,1995,59.7
Brandenburg,precipitation,05,1996,91.3
Brandenburg,precipitation,05,1997,65
Brandenburg,precipitation,05,1998,29.9
Brandenburg,precipitation,05,1999,47.6
Brandenburg,precipitation,05,2000,27.3
Brandenburg,precipitation,05,2001,38.6
Brandenburg,precipitation,05,2002,59.1
Brandenburg,precipitation,05,2003,23.4
Brandenburg,precipitation,05,2004,44.2
Brandenburg,precipitation,05,2005,81.8
Brandenburg,precipitation,05,2006,48.2
Brandenburg,precipitation,05,2007,123.2
Brandenburg,precipitation,05,2008,12.4
Brandenburg,precipitation,05,2009,73.8
Brandenburg,precipitation,05,2010,100.8
Brandenburg,precipitation,05,2011,33.7
Brandenburg,precipitation,05,2012,37.9
Brandenburg,precipitation,05,2013,94.3
Brandenburg,precipitation,05,2014,83.1
Brandenburg,precipitation,05,2015,25.3
Brandenburg,precipitation,05,2016,34.4
Brandenburg,precipitation,05,2017,38.2
Brandenburg,precipitation,05,2018,20.3
Brandenburg,precipitation,05,2019,39.3
Brandenburg,precipitation,05,2020,32.3
Brandenburg,precipitation,05,2021,64.2
Brandenburg,precipitation,05,2022,28.5
Brandenburg,precipitation,05,2023,13.1
Brandenburg,precipitation,05,2024,54.3
Brandenburg,precipitation,05,2025,32.6
Brandenburg,precipitation,05,2026,44.9
Brandenburg,precipitation,06,1881,62.1
Brandenburg,precipitation,06,1882,81.9
Brandenburg,precipitation,06,1883,33.1
Brandenburg,precipitation,06,1884,85.5
Brandenburg,precipitation,06,1885,62
Brandenburg,precipitation,06,1886,69.6
Brandenburg,precipitation,06,1887,27.8
Brandenburg,precipitation,06,1888,47.2
Brandenburg,precipitation,06,1889,50.6
Brandenburg,precipitation,06,1890,92.1
Brandenburg,precipitation,06,1891,84.7
Brandenburg,precipitation,06,1892,48.9
Brandenburg,precipitation,06,1893,37.9
Brandenburg,precipitation,06,1894,82.6
Brandenburg,precipitation,06,1895,50
Brandenburg,precipitation,06,1896,71.4
Brandenburg,precipitation,06,1897,19.3
Brandenburg,precipitation,06,1898,49.1
Brandenburg,precipitation,06,1899,47.4
Brandenburg,precipitation,06,1900,94.6
Brandenburg,precipitation,06,1901,51.3
Brandenburg,precipitation,06,1902,67.1
Brandenburg,precipitation,06,1903,37
Brandenburg,precipitation,06,1904,37.4
Brandenburg,precipitation,06,1905,77.2
Brandenburg,precipitation,06,1906,53.1
Brandenburg,precipitation,06,1907,69.9
Brandenburg,precipitation,06,1908,21.6
Brandenburg,precipitation,06,1909,59
Brandenburg,precipitation,06,1910,63.3
Brandenburg,precipitation,06,1911,44.6
Brandenburg,precipitation,06,1912,70.1
Brandenburg,precipitation,06,1913,39.5
Brandenburg,precipitation,06,1914,62.3
Brandenburg,precipitation,06,1915,27.2
Brandenburg,precipitation,06,1916,95.2
Brandenburg,precipitation,06,1917,22
Brandenburg,precipitation,06,1918,51.8
Brandenburg,precipitation,06,1919,62.2
Brandenburg,precipitation,06,1920,53.1
Brandenburg,precipitation,06,1921,57.6
Brandenburg,precipitation,06,1922,45.4
Brandenburg,precipitation,06,1923,66.5
Brandenburg,precipitation,06,1924,53.7
Brandenburg,precipitation,06,1925,47.1
Brandenburg,precipitation,06,1926,138.8
Brandenburg,precipitation,06,1927,95.8
Brandenburg,precipitation,06,1928,56.1
Brandenburg,precipitation,06,1929,82.8
Brandenburg,precipitation,06,1930,31.6
Brandenburg,precipitation,06,1931,92.9
Brandenburg,precipitation,06,1932,42.9
Brandenburg,precipitation,06,1933,96.8
Brandenburg,precipitation,06,1934,27.8
Brandenburg,precipitation,06,1935,76.2
Brandenburg,precipitation,06,1936,23.1
Brandenburg,precipitation,06,1937,47.8
Brandenburg,precipitation,06,1938,34.1
Brandenburg,precipitation,06,1939,64.6
Brandenburg,precipitation,06,1940,36.7
Brandenburg,precipitation,06,1941,47.4
Brandenburg,precipitation,06,1942,34.5
Brandenburg,precipitation,06,1943,68.3
Brandenburg,precipitation,06,1944,53.3
Brandenburg,precipitation,06,1945,56.9
Brandenburg,precipitation,06,1946,118.9
Brandenburg,precipitation,06,1947,62.1
Brandenburg,precipitation,06,1948,47.3
Brandenburg,precipitation,06,1949,74.3
Brandenburg,precipitation,06,1950,49.1
Brandenburg,precipitation,06,1951,75.5
Brandenburg,precipitation,06,1952,68.6
Brandenburg,precipitation,06,1953,141
Brandenburg,precipitation,06,1954,37.6
Brandenburg,precipitation,06,1955,71.8
Brandenburg,precipitation,06,1956,98.5
Brandenburg,precipitation,06,1957,38.2
Brandenburg,precipitation,06,1958,70
Brandenburg,precipitation,06,1959,24.9
Brandenburg,precipitation,06,1960,52.3
Brandenburg,precipitation,06,1961,61.5
Brandenburg,precipitation,06,1962,31.5
Brandenburg,precipitation,06,1963,50.8
Brandenburg,precipitation,06,1964,54.4
Brandenburg,precipitation,06,1965,48.3
Brandenburg,precipitation,06,1966,109.2
Brandenburg,precipitation,06,1967,81.4
Brandenburg,precipitation,06,1968,61.3
Brandenburg,precipitation,06,1969,81.9
Brandenburg,precipitation,06,1970,37.3
Brandenburg,precipitation,06,1971,110.6
Brandenburg,precipitation,06,1972,81.4
Brandenburg,precipitation,06,1973,38.1
Brandenburg,precipitation,06,1974,74.1
Brandenburg,precipitation,06,1975,47.4
Brandenburg,precipitation,06,1976,21.7
Brandenburg,precipitation,06,1977,73.5
Brandenburg,precipitation,06,1978,44.3
Brandenburg,precipitation,06,1979,65
Brandenburg,precipitation,06,1980,95.1
Brandenburg,precipitation,06,1981,67.9
Brandenburg,precipitation,06,1982,54.8
Brandenburg,precipitation,06,1983,21.8
Brandenburg,precipitation,06,1984,71.8
Brandenburg,precipitation,06,1985,75.2
Brandenburg,precipitation,06,1986,70.5
Brandenburg,precipitation,06,1987,65.7
Brandenburg,precipitation,06,1988,75.3
Brandenburg,precipitation,06,1989,37.3
Brandenburg,precipitation,06,1990,123.2
Brandenburg,precipitation,06,1991,74.6
Brandenburg,precipitation,06,1992,17.1
Brandenburg,precipitation,06,1993,99
Brandenburg,precipitation,06,1994,40
Brandenburg,precipitation,06,1995,94.2
Brandenburg,precipitation,06,1996,33.6
Brandenburg,precipitation,06,1997,50.5
Brandenburg,precipitation,06,1998,70.9
Brandenburg,precipitation,06,1999,62
Brandenburg,precipitation,06,2000,35.4
Brandenburg,precipitation,06,2001,58.8
Brandenburg,precipitation,06,2002,48.8
Brandenburg,precipitation,06,2003,38.8
Brandenburg,precipitation,06,2004,61.3
Brandenburg,precipitation,06,2005,32.4
Brandenburg,precipitation,06,2006,34.5
Brandenburg,precipitation,06,2007,101.8
Brandenburg,precipitation,06,2008,37.3
Brandenburg,precipitation,06,2009,69.6
Brandenburg,precipitation,06,2010,14.5
Brandenburg,precipitation,06,2011,60.6
Brandenburg,precipitation,06,2012,78.8
Brandenburg,precipitation,06,2013,85.3
Brandenburg,precipitation,06,2014,53.5
Brandenburg,precipitation,06,2015,46.6
Brandenburg,precipitation,06,2016,80
Brandenburg,precipitation,06,2017,126.9
Brandenburg,precipitation,06,2018,33.7
Brandenburg,precipitation,06,2019,59.5
Brandenburg,precipitation,06,2020,59.4
Brandenburg,precipitation,06,2021,76.5
Brandenburg,precipitation,06,2022,35
Brandenburg,precipitation,06,2023,80
Brandenburg,precipitation,06,2024,64.7
Brandenburg,precipitation,06,2025,36.5
Brandenburg,precipitation,06,2026,46.6
Brandenburg,precipitation,07,1881,50.5
Brandenburg,precipitation,07,1882,130.6
Brandenburg,precipitation,07,1883,87.9
Brandenburg,precipitation,07,1884,91.9
Brandenburg,precipitation,07,1885,53.6
Brandenburg,precipitation,07,1886,60
Brandenburg,precipitation,07,1887,66.1
Brandenburg,precipitation,07,1888,72.7
Brandenburg,precipitation,07,1889,69.7
Brandenburg,precipitation,07,1890,67.2
Brandenburg,precipitation,07,1891,121.7
Brandenburg,precipitation,07,1892,33.1
Brandenburg,precipitation,07,1893,61.2
Brandenburg,precipitation,07,1894,53.7
Brandenburg,precipitation,07,1895,55.6
Brandenburg,precipitation,07,1896,82.7
Brandenburg,precipitation,07,1897,119.2
Brandenburg,precipitation,07,1898,86.6
Brandenburg,precipitation,07,1899,111.4
Brandenburg,precipitation,07,1900,58.5
Brandenburg,precipitation,07,1901,60.6
Brandenburg,precipitation,07,1902,70.7
Brandenburg,precipitation,07,1903,46.4
Brandenburg,precipitation,07,1904,18.6
Brandenburg,precipitation,07,1905,141.2
Brandenburg,precipitation,07,1906,75
Brandenburg,precipitation,07,1907,176.9
Brandenburg,precipitation,07,1908,75
Brandenburg,precipitation,07,1909,76.7
Brandenburg,precipitation,07,1910,86.8
Brandenburg,precipitation,07,1911,29.9
Brandenburg,precipitation,07,1912,41.1
Brandenburg,precipitation,07,1913,51.1
Brandenburg,precipitation,07,1914,99.7
Brandenburg,precipitation,07,1915,61.2
Brandenburg,precipitation,07,1916,73.7
Brandenburg,precipitation,07,1917,62.1
Brandenburg,precipitation,07,1918,82.5
Brandenburg,precipitation,07,1919,49.9
Brandenburg,precipitation,07,1920,63.8
Brandenburg,precipitation,07,1921,17.4
Brandenburg,precipitation,07,1922,135.2
Brandenburg,precipitation,07,1923,57.1
Brandenburg,precipitation,07,1924,74.9
Brandenburg,precipitation,07,1925,48.9
Brandenburg,precipitation,07,1926,129.6
Brandenburg,precipitation,07,1927,134.1
Brandenburg,precipitation,07,1928,46.1
Brandenburg,precipitation,07,1929,30.3
Brandenburg,precipitation,07,1930,161.4
Brandenburg,precipitation,07,1931,94.2
Brandenburg,precipitation,07,1932,84.3
Brandenburg,precipitation,07,1933,53.5
Brandenburg,precipitation,07,1934,43.9
Brandenburg,precipitation,07,1935,44
Brandenburg,precipitation,07,1936,73.9
Brandenburg,precipitation,07,1937,82.5
Brandenburg,precipitation,07,1938,68.9
Brandenburg,precipitation,07,1939,86.2
Brandenburg,precipitation,07,1940,74.9
Brandenburg,precipitation,07,1941,85.5
Brandenburg,precipitation,07,1942,111.8
Brandenburg,precipitation,07,1943,31.7
Brandenburg,precipitation,07,1944,53.1
Brandenburg,precipitation,07,1945,71.1
Brandenburg,precipitation,07,1946,50.9
Brandenburg,precipitation,07,1947,47.3
Brandenburg,precipitation,07,1948,76.8
Brandenburg,precipitation,07,1949,41.6
Brandenburg,precipitation,07,1950,84.2
Brandenburg,precipitation,07,1951,51.9
Brandenburg,precipitation,07,1952,40.2
Brandenburg,precipitation,07,1953,52.6
Brandenburg,precipitation,07,1954,157.4
Brandenburg,precipitation,07,1955,111.4
Brandenburg,precipitation,07,1956,76.3
Brandenburg,precipitation,07,1957,104.9
Brandenburg,precipitation,07,1958,90.4
Brandenburg,precipitation,07,1959,93.3
Brandenburg,precipitation,07,1960,75
Brandenburg,precipitation,07,1961,69.7
Brandenburg,precipitation,07,1962,73
Brandenburg,precipitation,07,1963,30.8
Brandenburg,precipitation,07,1964,22.1
Brandenburg,precipitation,07,1965,100.8
Brandenburg,precipitation,07,1966,81.7
Brandenburg,precipitation,07,1967,56.8
Brandenburg,precipitation,07,1968,56.1
Brandenburg,precipitation,07,1969,14
Brandenburg,precipitation,07,1970,57.3
Brandenburg,precipitation,07,1971,9.5
Brandenburg,precipitation,07,1972,61.4
Brandenburg,precipitation,07,1973,78.3
Brandenburg,precipitation,07,1974,64.4
Brandenburg,precipitation,07,1975,55.2
Brandenburg,precipitation,07,1976,28
Brandenburg,precipitation,07,1977,74.4
Brandenburg,precipitation,07,1978,36.5
Brandenburg,precipitation,07,1979,70
Brandenburg,precipitation,07,1980,94.7
Brandenburg,precipitation,07,1981,86.8
Brandenburg,precipitation,07,1982,24.4
Brandenburg,precipitation,07,1983,14.7
Brandenburg,precipitation,07,1984,38.4
Brandenburg,precipitation,07,1985,35.1
Brandenburg,precipitation,07,1986,35.6
Brandenburg,precipitation,07,1987,105.3
Brandenburg,precipitation,07,1988,64.9
Brandenburg,precipitation,07,1989,48.8
Brandenburg,precipitation,07,1990,23.4
Brandenburg,precipitation,07,1991,27.2
Brandenburg,precipitation,07,1992,59.2
Brandenburg,precipitation,07,1993,111
Brandenburg,precipitation,07,1994,36.5
Brandenburg,precipitation,07,1995,42.5
Brandenburg,precipitation,07,1996,96.2
Brandenburg,precipitation,07,1997,107.4
Brandenburg,precipitation,07,1998,64.7
Brandenburg,precipitation,07,1999,36.7
Brandenburg,precipitation,07,2000,63.4
Brandenburg,precipitation,07,2001,51.4
Brandenburg,precipitation,07,2002,69.1
Brandenburg,precipitation,07,2003,61.5
Brandenburg,precipitation,07,2004,98
Brandenburg,precipitation,07,2005,139.3
Brandenburg,precipitation,07,2006,31.9
Brandenburg,precipitation,07,2007,113
Brandenburg,precipitation,07,2008,59
Brandenburg,precipitation,07,2009,77.2
Brandenburg,precipitation,07,2010,61.9
Brandenburg,precipitation,07,2011,202.7
Brandenburg,precipitation,07,2012,104.7
Brandenburg,precipitation,07,2013,36.1
Brandenburg,precipitation,07,2014,85.8
Brandenburg,precipitation,07,2015,77.7
Brandenburg,precipitation,07,2016,56.4
Brandenburg,precipitation,07,2017,127.8
Brandenburg,precipitation,07,2018,54.2
Brandenburg,precipitation,07,2019,50.9
Brandenburg,precipitation,07,2020,44.2
Brandenburg,precipitation,07,2021,62.2
Brandenburg,precipitation,07,2022,32
Brandenburg,precipitation,07,2023,52
Brandenburg,precipitation,07,2024,89.6
Brandenburg,precipitation,07,2025,135
Brandenburg,precipitation,08,1881,95.2
Brandenburg,precipitation,08,1882,78.7
Brandenburg,precipitation,08,1883,50.1
Brandenburg,precipitation,08,1884,27.3
Brandenburg,precipitation,08,1885,69.6
Brandenburg,precipitation,08,1886,29.1
Brandenburg,precipitation,08,1887,47.1
Brandenburg,precipitation,08,1888,46.5
Brandenburg,precipitation,08,1889,49.3
Brandenburg,precipitation,08,1890,79.4
Brandenburg,precipitation,08,1891,59.2
Brandenburg,precipitation,08,1892,44.5
Brandenburg,precipitation,08,1893,42.7
Brandenburg,precipitation,08,1894,100.7
Brandenburg,precipitation,08,1895,52.9
Brandenburg,precipitation,08,1896,83.2
Brandenburg,precipitation,08,1897,49.9
Brandenburg,precipitation,08,1898,33.4
Brandenburg,precipitation,08,1899,17.6
Brandenburg,precipitation,08,1900,45.8
Brandenburg,precipitation,08,1901,42.3
Brandenburg,precipitation,08,1902,81.5
